,name,x1,x2,y1,y2,classname,bbox
13721,2462.png,347,55,446,183,face_other_covering,"[347, 55, 446, 183]"
13722,2462.png,351,97,443,138,sunglasses,"[351, 97, 443, 138]"
13723,1822.jpg,510,2,708,213,face_with_mask,"[510, 2, 708, 213]"
13724,1822.jpg,521,89,679,200,mask_surgical,"[521, 89, 679, 200]"
13725,1822.jpg,518,1,718,50,hair_net,"[518, 1, 718, 50]"
13726,2997.png,399,195,453,259,face_with_mask,"[399, 195, 453, 259]"
13727,2997.png,188,174,238,237,face_with_mask,"[188, 174, 238, 237]"
13728,2997.png,196,203,235,236,mask_surgical,"[196, 203, 235, 236]"
13729,2997.png,398,224,437,258,mask_surgical,"[398, 224, 437, 258]"
13730,2997.png,89,195,123,236,face_no_mask,"[89, 195, 123, 236]"
13731,2997.png,318,191,354,235,face_no_mask,"[318, 191, 354, 235]"
13732,3677.png,185,24,566,574,face_with_mask,"[185, 24, 566, 574]"
13733,3677.png,282,267,539,573,mask_colorful,"[282, 267, 539, 573]"
13734,6100.png,430,2,739,469,face_no_mask,"[430, 2, 739, 469]"
13735,3016.png,196,298,272,386,face_with_mask,"[196, 298, 272, 386]"
13736,3016.png,296,282,371,375,face_with_mask,"[296, 282, 371, 375]"
13737,3016.png,230,345,265,381,mask_surgical,"[230, 345, 265, 381]"
13738,3016.png,317,330,367,369,mask_surgical,"[317, 330, 367, 369]"
13739,3016.png,304,318,368,335,eyeglasses,"[304, 318, 368, 335]"
13740,3016.png,198,302,268,366,hat,"[198, 302, 268, 366]"
13741,3208.png,80,50,347,418,face_with_mask,"[80, 50, 347, 418]"
13742,3208.png,78,193,321,411,mask_colorful,"[78, 193, 321, 411]"
13743,3208.png,501,353,659,437,mask_colorful,"[501, 353, 659, 437]"
13744,6071.jpg,514,15,745,319,face_no_mask,"[514, 15, 745, 319]"
13745,3683.png,307,306,356,360,face_with_mask,"[307, 306, 356, 360]"
13746,3683.png,322,329,350,354,mask_colorful,"[322, 329, 350, 354]"
13747,3683.png,307,306,347,348,hat,"[307, 306, 347, 348]"
13748,5163.jpg,644,28,998,394,face_with_mask,"[644, 28, 998, 394]"
13749,5163.jpg,52,280,323,572,face_with_mask,"[52, 280, 323, 572]"
13750,5163.jpg,53,407,292,573,mask_colorful,"[53, 407, 292, 573]"
13751,5163.jpg,646,107,988,392,mask_colorful,"[646, 107, 988, 392]"
13752,2475.png,167,1,520,540,face_with_mask,"[167, 1, 520, 540]"
13753,2475.png,169,258,517,539,mask_colorful,"[169, 258, 517, 539]"
13754,2475.png,190,190,531,292,eyeglasses,"[190, 190, 531, 292]"
13755,2855.png,133,0,539,545,face_with_mask,"[133, 0, 539, 545]"
13756,2855.png,154,278,523,543,mask_colorful,"[154, 278, 523, 543]"
13757,4008.png,622,3,852,305,face_with_mask,"[622, 3, 852, 305]"
13758,4008.png,633,151,824,304,mask_colorful,"[633, 151, 824, 304]"
13759,6377.jpg,466,108,585,239,face_no_mask,"[466, 108, 585, 239]"
13760,6377.jpg,128,93,240,126,eyeglasses,"[128, 93, 240, 126]"
13761,6377.jpg,111,18,229,192,face_other_covering,"[111, 18, 229, 192]"
13762,2244.png,157,123,226,214,face_with_mask,"[157, 123, 226, 214]"
13763,2244.png,162,156,223,211,mask_colorful,"[162, 156, 223, 211]"
13764,2244.png,160,153,213,179,eyeglasses,"[160, 153, 213, 179]"
13765,4665.png,333,55,387,136,face_with_mask,"[333, 55, 387, 136]"
13766,4665.png,147,50,216,138,face_with_mask_incorrect,"[147, 50, 216, 138]"
13767,4665.png,154,91,201,136,mask_colorful,"[154, 91, 201, 136]"
13768,4665.png,339,95,377,134,mask_surgical,"[339, 95, 377, 134]"
13769,4665.png,313,37,413,151,hood,"[313, 37, 413, 151]"
13770,2737.png,527,10,793,351,face_with_mask,"[527, 10, 793, 351]"
13771,2737.png,311,207,410,304,face_with_mask,"[311, 207, 410, 304]"
13772,2737.png,593,168,787,352,mask_surgical,"[593, 168, 787, 352]"
13773,2737.png,583,125,806,185,eyeglasses,"[583, 125, 806, 185]"
13774,2737.png,528,14,798,259,hair_net,"[528, 14, 798, 259]"
13775,2737.png,311,207,413,284,hair_net,"[311, 207, 413, 284]"
13776,2737.png,309,259,350,303,mask_surgical,"[309, 259, 350, 303]"
13777,2427.png,486,152,547,232,face_with_mask,"[486, 152, 547, 232]"
13778,2427.png,702,202,760,287,face_with_mask_incorrect,"[702, 202, 760, 287]"
13779,2427.png,573,171,620,245,face_no_mask,"[573, 171, 620, 245]"
13780,2427.png,490,193,540,232,mask_surgical,"[490, 193, 540, 232]"
13781,2427.png,711,266,759,286,mask_surgical,"[711, 266, 759, 286]"
13782,2427.png,35,176,67,207,mask_surgical,"[35, 176, 67, 207]"
13783,2427.png,30,128,83,210,face_with_mask,"[30, 128, 83, 210]"
13784,5897.jpg,347,32,534,299,face_no_mask,"[347, 32, 534, 299]"
13785,5897.jpg,879,196,1102,488,face_other_covering,"[879, 196, 1102, 488]"
13786,5897.jpg,905,319,1101,373,eyeglasses,"[905, 319, 1101, 373]"
13787,2753.png,112,91,190,186,face_no_mask,"[112, 91, 190, 186]"
13788,3137.png,480,226,525,296,face_with_mask,"[480, 226, 525, 296]"
13789,3137.png,482,263,518,295,mask_surgical,"[482, 263, 518, 295]"
13790,2681.png,265,50,357,184,face_with_mask,"[265, 50, 357, 184]"
13791,2681.png,277,115,356,180,mask_colorful,"[277, 115, 356, 180]"
13792,1848.jpg,280,93,435,285,face_with_mask,"[280, 93, 435, 285]"
13793,1848.jpg,293,177,414,272,mask_surgical,"[293, 177, 414, 272]"
13794,5091.jpg,578,21,768,261,face_with_mask,"[578, 21, 768, 261]"
13795,5091.jpg,586,139,713,255,mask_colorful,"[586, 139, 713, 255]"
13796,4015.png,302,59,361,162,face_with_mask,"[302, 59, 361, 162]"
13797,4015.png,148,186,223,263,face_other_covering,"[148, 186, 223, 263]"
13798,4015.png,312,117,351,142,mask_surgical,"[312, 117, 351, 142]"
13799,4015.png,300,84,358,158,face_shield,"[300, 84, 358, 158]"
13800,4015.png,194,212,219,263,other,"[194, 212, 219, 263]"
13801,3672.png,151,94,223,182,face_with_mask,"[151, 94, 223, 182]"
13802,3672.png,149,123,205,176,mask_colorful,"[149, 123, 205, 176]"
13803,3672.png,147,94,228,183,hood,"[147, 94, 228, 183]"
13804,3672.png,44,207,79,255,face_other_covering,"[44, 207, 79, 255]"
13805,3672.png,50,226,80,232,eyeglasses,"[50, 226, 80, 232]"
13806,2657.png,195,55,471,376,face_with_mask,"[195, 55, 471, 376]"
13807,2657.png,258,199,450,368,mask_surgical,"[258, 199, 450, 368]"
13808,2657.png,189,55,497,426,hood,"[189, 55, 497, 426]"
13809,1980.jpg,544,92,644,217,face_with_mask,"[544, 92, 644, 217]"
13810,1980.jpg,386,99,492,234,face_with_mask,"[386, 99, 492, 234]"
13811,1980.jpg,577,151,631,202,mask_surgical,"[577, 151, 631, 202]"
13812,1980.jpg,421,162,479,216,mask_surgical,"[421, 162, 479, 216]"
13813,1980.jpg,592,147,636,163,sunglasses,"[592, 147, 636, 163]"
13814,1980.jpg,429,147,487,178,sunglasses,"[429, 147, 487, 178]"
13815,1980.jpg,551,93,625,158,hat,"[551, 93, 625, 158]"
13816,1980.jpg,391,102,477,176,hat,"[391, 102, 477, 176]"
13817,2640.png,290,7,485,246,face_with_mask,"[290, 7, 485, 246]"
13818,2640.png,310,121,454,248,mask_surgical,"[310, 121, 454, 248]"
13819,2640.png,306,99,473,160,eyeglasses,"[306, 99, 473, 160]"
13820,2640.png,289,7,483,126,hat,"[289, 7, 483, 126]"
13821,4496.png,273,50,370,193,face_with_mask,"[273, 50, 370, 193]"
13822,4496.png,416,107,567,263,face_with_mask,"[416, 107, 567, 263]"
13823,4496.png,284,136,346,190,mask_surgical,"[284, 136, 346, 190]"
13824,4496.png,429,173,483,245,mask_colorful,"[429, 173, 483, 245]"
13825,4496.png,432,167,487,193,sunglasses,"[432, 167, 487, 193]"
13826,4496.png,402,109,563,187,hat,"[402, 109, 563, 187]"
13827,2945.png,65,7,279,256,face_with_mask,"[65, 7, 279, 256]"
13828,2945.png,186,152,278,257,mask_surgical,"[186, 152, 278, 257]"
13829,5260.jpg,282,167,582,411,face_shield,"[282, 167, 582, 411]"
13830,5260.jpg,333,107,534,414,face_with_mask,"[333, 107, 534, 414]"
13831,5260.jpg,343,266,513,409,mask_surgical,"[343, 266, 513, 409]"
13832,6281.jpg,541,93,645,227,face_no_mask,"[541, 93, 645, 227]"
13833,6281.jpg,502,68,573,167,face_no_mask,"[502, 68, 573, 167]"
13834,4828.png,760,124,932,305,face_with_mask,"[760, 124, 932, 305]"
13835,4828.png,766,182,909,293,mask_surgical,"[766, 182, 909, 293]"
13836,3644.png,347,88,411,182,face_with_mask,"[347, 88, 411, 182]"
13837,3644.png,233,79,280,141,face_with_mask,"[233, 79, 280, 141]"
13838,3644.png,276,71,329,143,face_with_mask,"[276, 71, 329, 143]"
13839,3644.png,1,62,53,165,face_with_mask,"[1, 62, 53, 165]"
13840,3644.png,277,103,316,141,mask_colorful,"[277, 103, 316, 141]"
13841,3644.png,4,130,44,162,mask_surgical,"[4, 130, 44, 162]"
13842,3644.png,351,143,391,176,mask_surgical,"[351, 143, 391, 176]"
13843,3644.png,239,105,273,132,mask_surgical,"[239, 105, 273, 132]"
13844,3644.png,128,67,150,97,face_with_mask,"[128, 67, 150, 97]"
13845,3644.png,136,85,150,95,mask_colorful,"[136, 85, 150, 95]"
13846,6011.jpg,176,107,223,160,face_no_mask,"[176, 107, 223, 160]"
13847,6011.jpg,250,117,297,178,face_no_mask,"[250, 117, 297, 178]"
13848,6011.jpg,323,89,372,154,face_no_mask,"[323, 89, 372, 154]"
13849,6011.jpg,402,121,456,182,face_no_mask,"[402, 121, 456, 182]"
13850,6011.jpg,594,74,639,132,face_no_mask,"[594, 74, 639, 132]"
13851,6011.jpg,7,88,52,148,face_no_mask,"[7, 88, 52, 148]"
13852,6011.jpg,91,86,145,144,face_other_covering,"[91, 86, 145, 144]"
13853,6011.jpg,584,132,638,185,face_other_covering,"[584, 132, 638, 185]"
13854,6011.jpg,91,88,146,140,hair_net,"[91, 88, 146, 140]"
13855,6011.jpg,587,152,634,171,eyeglasses,"[587, 152, 634, 171]"
13856,4471.png,118,16,315,284,face_other_covering,"[118, 16, 315, 284]"
13857,4471.png,126,176,306,518,scarf_bandana,"[126, 176, 306, 518]"
13858,5464.jpg,527,2,1303,911,face_with_mask,"[527, 2, 1303, 911]"
13859,5464.jpg,630,211,1197,425,eyeglasses,"[630, 211, 1197, 425]"
13860,5464.jpg,631,361,1219,901,mask_colorful,"[631, 361, 1219, 901]"
13861,5949.jpg,232,80,284,147,face_no_mask,"[232, 80, 284, 147]"
13862,5949.jpg,187,143,253,216,face_no_mask,"[187, 143, 253, 216]"
13863,5949.jpg,282,160,347,234,face_no_mask,"[282, 160, 347, 234]"
13864,5949.jpg,356,217,420,278,face_no_mask,"[356, 217, 420, 278]"
13865,6264.jpg,263,3,664,416,face_other_covering,"[263, 3, 664, 416]"
13866,6264.jpg,200,5,617,402,turban,"[200, 5, 617, 402]"
13867,3798.png,65,2,376,416,face_with_mask,"[65, 2, 376, 416]"
13868,3798.png,97,196,364,414,mask_surgical,"[97, 196, 364, 414]"
13869,3798.png,68,2,370,277,hair_net,"[68, 2, 370, 277]"
13870,5934.jpg,617,207,711,330,face_no_mask,"[617, 207, 711, 330]"
13871,2539.png,194,48,493,475,face_with_mask,"[194, 48, 493, 475]"
13872,2539.png,199,167,491,284,sunglasses,"[199, 167, 491, 284]"
13873,2539.png,205,227,480,475,mask_surgical,"[205, 227, 480, 475]"
13874,2600.png,87,46,470,634,face_with_mask,"[87, 46, 470, 634]"
13875,2600.png,91,301,459,632,mask_colorful,"[91, 301, 459, 632]"
13876,5316.jpg,375,305,705,706,face_no_mask,"[375, 305, 705, 706]"
13877,4635.png,245,42,489,356,face_with_mask,"[245, 42, 489, 356]"
13878,4635.png,260,193,465,354,mask_colorful,"[260, 193, 465, 354]"
13879,5268.jpg,362,156,424,195,eyeglasses,"[362, 156, 424, 195]"
13880,5268.jpg,309,71,426,234,face_other_covering,"[309, 71, 426, 234]"
13881,5268.jpg,310,144,418,233,scarf_bandana,"[310, 144, 418, 233]"
13882,2879.png,478,271,501,301,face_with_mask,"[478, 271, 501, 301]"
13883,2879.png,480,287,496,300,mask_surgical,"[480, 287, 496, 300]"
13884,2879.png,480,283,499,287,sunglasses,"[480, 283, 499, 287]"
13885,3316.png,246,121,498,446,face_other_covering,"[246, 121, 498, 446]"
13886,3316.png,257,172,492,316,goggles,"[257, 172, 492, 316]"
13887,3316.png,277,122,468,185,hat,"[277, 122, 468, 185]"
13888,6254.jpg,438,134,618,391,face_no_mask,"[438, 134, 618, 391]"
13889,4268.png,131,6,521,504,face_with_mask,"[131, 6, 521, 504]"
13890,4268.png,141,183,516,505,mask_colorful,"[141, 183, 516, 505]"
13891,2402.png,269,5,473,273,face_other_covering,"[269, 5, 473, 273]"
13892,2402.png,209,11,506,322,hijab_niqab,"[209, 11, 506, 322]"
13893,2896.png,188,95,316,237,face_with_mask,"[188, 95, 316, 237]"
13894,2896.png,61,40,175,183,face_with_mask,"[61, 40, 175, 183]"
13895,2896.png,61,75,107,117,goggles,"[61, 75, 107, 117]"
13896,2896.png,186,131,240,184,goggles,"[186, 131, 240, 184]"
13897,2896.png,188,158,229,225,mask_surgical,"[188, 158, 229, 225]"
13898,2896.png,65,110,99,166,mask_surgical,"[65, 110, 99, 166]"
13899,2896.png,186,94,315,244,hood,"[186, 94, 315, 244]"
13900,2896.png,61,36,174,190,hood,"[61, 36, 174, 190]"
13901,3252.png,104,112,460,557,face_with_mask,"[104, 112, 460, 557]"
13902,3252.png,146,316,442,553,mask_colorful,"[146, 316, 442, 553]"
13903,3252.png,108,117,453,313,hat,"[108, 117, 453, 313]"
13904,3478.png,108,66,158,117,face_with_mask,"[108, 66, 158, 117]"
13905,3478.png,148,151,200,208,face_with_mask,"[148, 151, 200, 208]"
13906,3478.png,209,52,256,110,face_with_mask,"[209, 52, 256, 110]"
13907,3478.png,325,49,369,103,face_with_mask,"[325, 49, 369, 103]"
13908,3478.png,110,90,151,114,mask_surgical,"[110, 90, 151, 114]"
13909,3478.png,155,182,193,210,mask_colorful,"[155, 182, 193, 210]"
13910,3478.png,329,75,363,98,mask_colorful,"[329, 75, 363, 98]"
13911,3478.png,215,81,248,107,mask_surgical,"[215, 81, 248, 107]"
13912,3478.png,210,166,248,191,mask_surgical,"[210, 166, 248, 191]"
13913,3478.png,393,74,421,102,mask_surgical,"[393, 74, 421, 102]"
13914,3478.png,202,116,256,191,face_with_mask,"[202, 116, 256, 191]"
13915,3478.png,392,53,428,108,face_with_mask,"[392, 53, 428, 108]"
13916,3478.png,200,116,253,168,hat,"[200, 116, 253, 168]"
13917,4823.png,283,173,535,515,face_with_mask,"[283, 173, 535, 515]"
13918,4823.png,22,203,243,533,face_with_mask,"[22, 203, 243, 533]"
13919,4823.png,26,354,239,516,mask_surgical,"[26, 354, 239, 516]"
13920,4823.png,299,337,528,515,mask_colorful,"[299, 337, 528, 515]"
13921,5319.jpg,362,373,494,414,eyeglasses,"[362, 373, 494, 414]"
13922,5319.jpg,316,276,514,557,face_other_covering,"[316, 276, 514, 557]"
13923,4628.png,154,74,536,615,face_with_mask,"[154, 74, 536, 615]"
13924,4628.png,153,278,532,613,mask_colorful,"[153, 278, 532, 613]"
13925,1888.jpg,247,131,474,415,face_no_mask,"[247, 131, 474, 415]"
13926,6334.jpg,348,11,637,367,face_no_mask,"[348, 11, 637, 367]"
13927,6334.jpg,762,33,1026,397,face_no_mask,"[762, 33, 1026, 397]"
13928,1886.jpg,1946,77,3876,1678,face_with_mask,"[1946, 77, 3876, 1678]"
13929,1886.jpg,2055,292,3608,1536,face_with_mask,"[2055, 292, 3608, 1536]"
13930,1886.jpg,2171,895,3325,1562,mask_surgical,"[2171, 895, 3325, 1562]"
13931,3449.png,203,20,401,289,face_with_mask,"[203, 20, 401, 289]"
13932,3449.png,215,145,380,285,mask_colorful,"[215, 145, 380, 285]"
13933,3449.png,219,109,382,175,eyeglasses,"[219, 109, 382, 175]"
13934,3449.png,211,24,395,130,hat,"[211, 24, 395, 130]"
13935,3449.png,442,199,527,341,face_no_mask,"[442, 199, 527, 341]"
13936,4191.png,75,22,329,354,face_with_mask,"[75, 22, 329, 354]"
13937,4191.png,87,201,292,353,mask_colorful,"[87, 201, 292, 353]"
13938,5000.jpg,9,5,391,430,face_other_covering,"[9, 5, 391, 430]"
13939,5000.jpg,4,2,415,523,hijab_niqab,"[4, 2, 415, 523]"
13940,5941.jpg,445,23,643,256,face_no_mask,"[445, 23, 643, 256]"
13941,3700.png,84,17,371,402,face_other_covering,"[84, 17, 371, 402]"
13942,3700.png,87,19,368,396,balaclava_ski_mask,"[87, 19, 368, 396]"
13943,5390.jpg,6,7,606,809,face_no_mask,"[6, 7, 606, 809]"
13944,2846.png,140,50,242,195,face_with_mask,"[140, 50, 242, 195]"
13945,2846.png,271,61,397,218,face_with_mask,"[271, 61, 397, 218]"
13946,2846.png,759,81,904,258,face_with_mask,"[759, 81, 904, 258]"
13947,2846.png,169,137,233,194,mask_colorful,"[169, 137, 233, 194]"
13948,2846.png,290,160,352,218,mask_colorful,"[290, 160, 352, 218]"
13949,2846.png,780,200,856,258,mask_colorful,"[780, 200, 856, 258]"
13950,2846.png,756,80,908,187,hat,"[756, 80, 908, 187]"
13951,2465.png,32,9,450,596,face_with_mask,"[32, 9, 450, 596]"
13952,2465.png,34,340,435,595,mask_colorful,"[34, 340, 435, 595]"
13953,2706.png,150,9,593,615,face_other_covering,"[150, 9, 593, 615]"
13954,2706.png,148,158,546,313,eyeglasses,"[148, 158, 546, 313]"
13955,2706.png,148,272,592,616,mask_colorful,"[148, 272, 592, 616]"
13956,4438.png,347,121,724,572,face_other_covering,"[347, 121, 724, 572]"
13957,4438.png,349,121,722,570,balaclava_ski_mask,"[349, 121, 722, 570]"
13958,4436.png,193,151,382,356,face_with_mask,"[193, 151, 382, 356]"
13959,4436.png,915,143,1106,396,face_with_mask,"[915, 143, 1106, 396]"
13960,4436.png,925,258,1079,396,mask_surgical,"[925, 258, 1079, 396]"
13961,4436.png,218,233,377,353,mask_colorful,"[218, 233, 377, 353]"
13962,3584.png,454,300,573,433,face_other_covering,"[454, 300, 573, 433]"
13963,3584.png,486,348,578,467,scarf_bandana,"[486, 348, 578, 467]"
13964,3584.png,453,298,548,380,hat,"[453, 298, 548, 380]"
13965,3584.png,277,428,307,467,face_no_mask,"[277, 428, 307, 467]"
13966,3584.png,84,458,112,494,face_no_mask,"[84, 458, 112, 494]"
13967,3584.png,952,368,985,412,face_other_covering,"[952, 368, 985, 412]"
13968,3584.png,964,379,985,386,sunglasses,"[964, 379, 985, 386]"
13969,3584.png,801,408,822,436,face_no_mask,"[801, 408, 822, 436]"
13970,3686.png,245,41,315,136,face_with_mask,"[245, 41, 315, 136]"
13971,3686.png,252,78,308,130,mask_colorful,"[252, 78, 308, 130]"
13972,4895.png,277,21,505,315,face_with_mask,"[277, 21, 505, 315]"
13973,4895.png,308,159,485,311,mask_surgical,"[308, 159, 485, 311]"
13974,5651.jpg,76,16,222,201,face_no_mask,"[76, 16, 222, 201]"
13975,5651.jpg,227,3,399,213,face_no_mask,"[227, 3, 399, 213]"
13976,2689.png,7,139,48,184,face_with_mask,"[7, 139, 48, 184]"
13977,2689.png,370,127,398,155,face_no_mask,"[370, 127, 398, 155]"
13978,2689.png,179,128,215,173,face_with_mask,"[179, 128, 215, 173]"
13979,2689.png,9,159,41,182,mask_colorful,"[9, 159, 41, 182]"
13980,2689.png,144,148,172,181,face_with_mask,"[144, 148, 172, 181]"
13981,2689.png,150,167,166,176,mask_surgical,"[150, 167, 166, 176]"
13982,2689.png,181,153,189,170,mask_surgical,"[181, 153, 189, 170]"
13983,2309.png,239,9,512,318,face_with_mask,"[239, 9, 512, 318]"
13984,2309.png,246,51,495,314,face_shield,"[246, 51, 495, 314]"
13985,2309.png,297,110,445,232,mask_surgical,"[297, 110, 445, 232]"
13986,2309.png,285,7,490,120,hair_net,"[285, 7, 490, 120]"
13987,3444.png,88,23,376,365,face_with_mask,"[88, 23, 376, 365]"
13988,3444.png,99,179,343,359,mask_surgical,"[99, 179, 343, 359]"
13989,4510.png,117,152,396,407,face_with_mask,"[117, 152, 396, 407]"
13990,4510.png,121,204,378,400,mask_colorful,"[121, 204, 378, 400]"
13991,3806.png,172,3,506,468,face_with_mask,"[172, 3, 506, 468]"
13992,3806.png,219,219,446,465,mask_colorful,"[219, 219, 446, 465]"
13993,2992.png,325,122,526,388,face_with_mask,"[325, 122, 526, 388]"
13994,2992.png,330,258,471,383,mask_colorful,"[330, 258, 471, 383]"
13995,4281.png,60,30,396,491,face_no_mask,"[60, 30, 396, 491]"
13996,3506.png,110,2,261,118,face_with_mask,"[110, 2, 261, 118]"
13997,3506.png,105,2,216,100,hat,"[105, 2, 216, 100]"
13998,3506.png,192,34,263,101,mask_colorful,"[192, 34, 263, 101]"
13999,5146.jpg,403,133,480,242,face_with_mask,"[403, 133, 480, 242]"
14000,5146.jpg,417,180,477,237,mask_surgical,"[417, 180, 477, 237]"
14001,5046.jpg,523,62,780,392,face_with_mask_incorrect,"[523, 62, 780, 392]"
14002,5046.jpg,238,106,443,473,face_no_mask,"[238, 106, 443, 473]"
14003,5046.jpg,548,244,728,381,mask_surgical,"[548, 244, 728, 381]"
14004,5046.jpg,539,212,721,273,eyeglasses,"[539, 212, 721, 273]"
14005,4231.png,79,0,373,377,face_with_mask,"[79, 0, 373, 377]"
14006,4231.png,92,189,342,377,mask_surgical,"[92, 189, 342, 377]"
14007,4231.png,74,1,371,212,turban,"[74, 1, 371, 212]"
14008,6405.png,798,322,1053,639,face_with_mask_incorrect,"[798, 322, 1053, 639]"
14009,6405.png,877,527,1050,639,mask_surgical,"[877, 527, 1050, 639]"
14010,6405.png,864,448,1055,514,sunglasses,"[864, 448, 1055, 514]"
14011,4002.png,516,68,638,265,face_with_mask_incorrect,"[516, 68, 638, 265]"
14012,4002.png,517,200,579,259,mask_colorful,"[517, 200, 579, 259]"
14013,3003.png,748,9,1105,450,face_with_mask,"[748, 9, 1105, 450]"
14014,3003.png,0,78,485,539,face_with_mask,"[0, 78, 485, 539]"
14015,3003.png,767,203,966,266,eyeglasses,"[767, 203, 966, 266]"
14016,3003.png,262,278,448,470,eyeglasses,"[262, 278, 448, 470]"
14017,3003.png,0,85,440,482,hair_net,"[0, 85, 440, 482]"
14018,3003.png,770,278,982,423,mask_surgical,"[770, 278, 982, 423]"
14019,3003.png,290,404,479,538,mask_surgical,"[290, 404, 479, 538]"
14020,3003.png,684,6,1144,487,hood,"[684, 6, 1144, 487]"
14021,5275.jpg,425,0,733,405,face_no_mask,"[425, 0, 733, 405]"
14022,4529.png,7,9,495,597,face_with_mask,"[7, 9, 495, 597]"
14023,4529.png,30,192,491,593,mask_colorful,"[30, 192, 491, 593]"
14024,4529.png,3,4,471,245,turban,"[3, 4, 471, 245]"
14025,2711.png,150,144,281,299,face_other_covering,"[150, 144, 281, 299]"
14026,2711.png,381,205,482,349,face_other_covering,"[381, 205, 482, 349]"
14027,2711.png,699,43,862,211,face_other_covering,"[699, 43, 862, 211]"
14028,2711.png,378,250,480,285,sunglasses,"[378, 250, 480, 285]"
14029,2711.png,698,43,859,210,balaclava_ski_mask,"[698, 43, 859, 210]"
14030,2711.png,196,199,280,233,eyeglasses,"[196, 199, 280, 233]"
14031,2711.png,701,41,864,215,face_other_covering,"[701, 41, 864, 215]"
14032,2711.png,472,283,543,378,face_other_covering,"[472, 283, 543, 378]"
14033,2711.png,543,322,604,426,face_other_covering,"[543, 322, 604, 426]"
14034,2711.png,953,243,1011,340,face_no_mask,"[953, 243, 1011, 340]"
14035,2711.png,679,354,725,420,face_no_mask,"[679, 354, 725, 420]"
14036,2545.png,256,81,550,444,face_other_covering,"[256, 81, 550, 444]"
14037,2545.png,314,143,546,321,sunglasses,"[314, 143, 546, 321]"
14038,2190.png,319,11,592,310,face_with_mask,"[319, 11, 592, 310]"
14039,2190.png,320,124,488,303,mask_surgical,"[320, 124, 488, 303]"
14040,4733.png,66,74,399,451,face_with_mask,"[66, 74, 399, 451]"
14041,4733.png,88,251,399,449,mask_colorful,"[88, 251, 399, 449]"
14042,6067.jpg,113,29,183,114,face_no_mask,"[113, 29, 183, 114]"
14043,6067.jpg,242,77,312,161,face_no_mask,"[242, 77, 312, 161]"
14044,6067.jpg,339,46,413,142,face_no_mask,"[339, 46, 413, 142]"
14045,6067.jpg,463,17,534,107,face_no_mask,"[463, 17, 534, 107]"
14046,5004.jpg,1704,139,1957,469,face_with_mask,"[1704, 139, 1957, 469]"
14047,5004.jpg,1733,281,1917,463,mask_colorful,"[1733, 281, 1917, 463]"
14048,3570.png,509,4,808,428,face_with_mask,"[509, 4, 808, 428]"
14049,3570.png,419,294,632,489,face_with_mask,"[419, 294, 632, 489]"
14050,3570.png,530,283,772,412,mask_surgical,"[530, 283, 772, 412]"
14051,3570.png,425,414,602,485,mask_surgical,"[425, 414, 602, 485]"
14052,3570.png,384,0,795,349,hat,"[384, 0, 795, 349]"
14053,3778.png,170,135,273,275,face_with_mask,"[170, 135, 273, 275]"
14054,3778.png,275,187,365,286,face_with_mask,"[275, 187, 365, 286]"
14055,3778.png,228,212,266,265,mask_surgical,"[228, 212, 266, 265]"
14056,3778.png,308,225,366,282,mask_surgical,"[308, 225, 366, 282]"
14057,4716.png,47,7,480,457,face_with_mask,"[47, 7, 480, 457]"
14058,4716.png,227,199,478,449,mask_surgical,"[227, 199, 478, 449]"
14059,3031.png,237,78,423,283,face_with_mask,"[237, 78, 423, 283]"
14060,3031.png,239,179,338,282,mask_surgical,"[239, 179, 338, 282]"
14061,3172.png,279,194,354,277,face_other_covering,"[279, 194, 354, 277]"
14062,3172.png,283,226,354,250,sunglasses,"[283, 226, 354, 250]"
14063,4056.png,339,102,535,359,face_with_mask,"[339, 102, 535, 359]"
14064,4056.png,358,224,520,359,mask_colorful,"[358, 224, 520, 359]"
14065,4056.png,270,37,585,290,hat,"[270, 37, 585, 290]"
14066,1905.jpg,161,88,439,442,face_with_mask,"[161, 88, 439, 442]"
14067,1905.jpg,180,234,408,430,mask_colorful,"[180, 234, 408, 430]"
14068,5092.jpg,554,116,695,329,face_with_mask,"[554, 116, 695, 329]"
14069,5092.jpg,84,105,207,263,face_with_mask,"[84, 105, 207, 263]"
14070,5092.jpg,210,56,303,198,face_no_mask,"[210, 56, 303, 198]"
14071,5092.jpg,96,179,201,261,mask_surgical,"[96, 179, 201, 261]"
14072,5092.jpg,563,222,689,328,mask_surgical,"[563, 222, 689, 328]"
14073,5092.jpg,48,119,91,162,mask_surgical,"[48, 119, 91, 162]"
14074,5092.jpg,38,75,93,167,face_with_mask,"[38, 75, 93, 167]"
14075,5092.jpg,480,2,547,82,face_no_mask,"[480, 2, 547, 82]"
14076,5092.jpg,384,53,447,132,face_with_mask,"[384, 53, 447, 132]"
14077,5092.jpg,386,102,436,129,mask_surgical,"[386, 102, 436, 129]"
14078,3545.png,422,34,511,155,face_with_mask,"[422, 34, 511, 155]"
14079,3545.png,431,92,508,155,mask_surgical,"[431, 92, 508, 155]"
14080,3867.png,358,3,722,467,face_with_mask,"[358, 3, 722, 467]"
14081,3867.png,387,228,667,467,mask_colorful,"[387, 228, 667, 467]"
14082,5296.jpg,578,104,692,230,face_other_covering,"[578, 104, 692, 230]"
14083,5296.jpg,371,64,477,202,face_other_covering,"[371, 64, 477, 202]"
